selected_index,dataset_split,camera,video_file,episode_index,frame_index,timestamp_seconds,source_frame,output_file,selection_reason,notes
439,short,head_left,file-002.mp4,763,29480,982.666667,task_A_dataset_frame/outputs/frames_raw/short_head_left_file002_episode000763_frame029480_t982667.jpg,task_A_dataset_frame/outputs/frames_selected/600_baseline/short_head_left_file002_episode000763_frame029480_t982667.jpg,stratified_coverage,hard_score=0.109789; brightness=0.565962; contrast=0.162232; edge_density=0.120833; sharpness=0.003613
440,short,head_left,file-002.mp4,765,29800,993.333333,task_A_dataset_frame/outputs/frames_raw/short_head_left_file002_episode000765_frame029800_t993333.jpg,task_A_dataset_frame/outputs/frames_selected/600_baseline/short_head_left_file002_episode000765_frame029800_t993333.jpg,stratified_coverage+visual_hard_candidate,hard_score=0.119040; brightness=0.575792; contrast=0.162764; edge_density=0.134844; sharpness=0.004057
441,short,head_left,file-002.mp4,766,29960,998.666667,task_A_dataset_frame/outputs/frames_raw/short_head_left_file002_episode000766_frame029960_t998667.jpg,task_A_dataset_frame/outputs/frames_selected/600_baseline/short_head_left_file002_episode000766_frame029960_t998667.jpg,stratified_coverage+visual_hard_candidate,hard_score=0.117868; brightness=0.581671; contrast=0.157690; edge_density=0.125365; sharpness=0.003791
442,short,head_left,file-002.mp4,768,30440,1014.666667,task_A_dataset_frame/outputs/frames_raw/short_head_left_file002_episode000768_frame030440_t1014667.jpg,task_A_dataset_frame/outputs/frames_selected/600_baseline/short_head_left_file002_episode000768_frame030440_t1014667.jpg,stratified_coverage,hard_score=0.116918; brightness=0.582380; contrast=0.154600; edge_density=0.123594; sharpness=0.003494
443,short,head_left,file-002.mp4,771,30920,1030.666667,task_A_dataset_frame/outputs/frames_raw/short_head_left_file002_episode000771_frame030920_t1030667.jpg,task_A_dataset_frame/outputs/frames_selected/600_baseline/short_head_left_file002_episode000771_frame030920_t1030667.jpg,stratified_coverage,hard_score=0.116513; brightness=0.581480; contrast=0.157090; edge_density=0.121667; sharpness=0.003773
444,short,head_left,file-002.mp4,773,31320,1044.000000,task_A_dataset_frame/outputs/frames_raw/short_head_left_file002_episode000773_frame031320_t1044000.jpg,task_A_dataset_frame/outputs/frames_selected/600_baseline/short_head_left_file002_episode000773_frame031320_t1044000.jpg,stratified_coverage,hard_score=0.116680; brightness=0.572219; contrast=0.166284; edge_density=0.130000; sharpness=0.004051
445,short,head_left,file-002.mp4,775,31800,1060.000000,task_A_dataset_frame/outputs/frames_raw/short_head_left_file002_episode000775_frame031800_t1060000.jpg,task_A_dataset_frame/outputs/frames_selected/600_baseline/short_head_left_file002_episode000775_frame031800_t1060000.jpg,stratified_coverage,hard_score=0.110938; brightness=0.574971; contrast=0.153936; edge_density=0.116562; sharpness=0.003555
446,short,head_left,file-002.mp4,778,32280,1076.000000,task_A_dataset_frame/outputs/frames_raw/short_head_left_file002_episode000778_frame032280_t1076000.jpg,task_A_dataset_frame/outputs/frames_selected/600_baseline/short_head_left_file002_episode000778_frame032280_t1076000.jpg,stratified_coverage,hard_score=0.115554; brightness=0.584643; contrast=0.153365; edge_density=0.116302; sharpness=0.003524
447,short,head_left,file-002.mp4,778,32360,1078.666667,task_A_dataset_frame/outputs/frames_raw/short_head_left_file002_episode000778_frame032360_t1078667.jpg,task_A_dataset_frame/outputs/frames_selected/600_baseline/short_head_left_file002_episode000778_frame032360_t1078667.jpg,stratified_coverage+visual_hard_candidate,hard_score=0.119052; brightness=0.585116; contrast=0.152536; edge_density=0.127865; sharpness=0.003402
448,short,head_left,file-002.mp4,780,32680,1089.333333,task_A_dataset_frame/outputs/frames_raw/short_head_left_file002_episode000780_frame032680_t1089333.jpg,task_A_dataset_frame/outputs/frames_selected/600_baseline/short_head_left_file002_episode000780_frame032680_t1089333.jpg,stratified_coverage+visual_hard_candidate,hard_score=0.118502; brightness=0.576519; contrast=0.161909; edge_density=0.132552; sharpness=0.003985
449,short,head_left,file-002.mp4,780,32760,1092.000000,task_A_dataset_frame/outputs/frames_raw/short_head_left_file002_episode000780_frame032760_t1092000.jpg,task_A_dataset_frame/outputs/frames_selected/600_baseline/short_head_left_file002_episode000780_frame032760_t1092000.jpg,stratified_coverage,hard_score=0.114888; brightness=0.573079; contrast=0.160767; edge_density=0.127188; sharpness=0.003722
450,short,head_left,file-002.mp4,782,33160,1105.333333,task_A_dataset_frame/outputs/frames_raw/short_head_left_file002_episode000782_frame033160_t1105333.jpg,task_A_dataset_frame/outputs/frames_selected/600_baseline/short_head_left_file002_episode000782_frame033160_t1105333.jpg,stratified_coverage,hard_score=0.110535; brightness=0.567949; contrast=0.159054; edge_density=0.122656; sharpness=0.003785
451,short,head_left,file-002.mp4,785,33640,1121.333333,task_A_dataset_frame/outputs/frames_raw/short_head_left_file002_episode000785_frame033640_t1121333.jpg,task_A_dataset_frame/outputs/frames_selected/600_baseline/short_head_left_file002_episode000785_frame033640_t1121333.jpg,stratified_coverage,hard_score=0.113119; brightness=0.566993; contrast=0.166614; edge_density=0.126562; sharpness=0.003791
452,short,head_left,file-002.mp4,787,34120,1137.333333,task_A_dataset_frame/outputs/frames_raw/short_head_left_file002_episode000787_frame034120_t1137333.jpg,task_A_dataset_frame/outputs/frames_selected/600_baseline/short_head_left_file002_episode000787_frame034120_t1137333.jpg,stratified_coverage,hard_score=0.113780; brightness=0.563243; contrast=0.164886; edge_density=0.136458; sharpness=0.004007
453,short,head_left,file-002.mp4,790,34600,1153.333333,task_A_dataset_frame/outputs/frames_raw/short_head_left_file002_episode000790_frame034600_t1153333.jpg,task_A_dataset_frame/outputs/frames_selected/600_baseline/short_head_left_file002_episode000790_frame034600_t1153333.jpg,stratified_coverage,hard_score=0.116688; brightness=0.580806; contrast=0.153766; edge_density=0.126146; sharpness=0.003542
454,short,head_left,file-002.mp4,791,34760,1158.666667,task_A_dataset_frame/outputs/frames_raw/short_head_left_file002_episode000791_frame034760_t1158667.jpg,task_A_dataset_frame/outputs/frames_selected/600_baseline/short_head_left_file002_episode000791_frame034760_t1158667.jpg,stratified_coverage+visual_hard_candidate,hard_score=0.117364; brightness=0.581113; contrast=0.159790; edge_density=0.122865; sharpness=0.004053
455,short,head_left,file-002.mp4,792,35000,1166.666667,task_A_dataset_frame/outputs/frames_raw/short_head_left_file002_episode000792_frame035000_t1166667.jpg,task_A_dataset_frame/outputs/frames_selected/600_baseline/short_head_left_file002_episode000792_frame035000_t1166667.jpg,stratified_coverage,hard_score=0.114463; brightness=0.576879; contrast=0.156908; edge_density=0.122656; sharpness=0.003591
456,short,head_left,file-002.mp4,794,35480,1182.666667,task_A_dataset_frame/outputs/frames_raw/short_head_left_file002_episode000794_frame035480_t1182667.jpg,task_A_dataset_frame/outputs/frames_selected/600_baseline/short_head_left_file002_episode000794_frame035480_t1182667.jpg,stratified_coverage,hard_score=0.112074; brightness=0.572973; contrast=0.158286; edge_density=0.120052; sharpness=0.003670
457,short,head_left,file-002.mp4,796,35720,1190.666667,task_A_dataset_frame/outputs/frames_raw/short_head_left_file002_episode000796_frame035720_t1190667.jpg,task_A_dataset_frame/outputs/frames_selected/600_baseline/short_head_left_file002_episode000796_frame035720_t1190667.jpg,stratified_coverage+visual_hard_candidate,hard_score=0.117815; brightness=0.581325; contrast=0.158735; edge_density=0.124896; sharpness=0.003859
458,short,head_left,file-002.mp4,797,35960,1198.666667,task_A_dataset_frame/outputs/frames_raw/short_head_left_file002_episode000797_frame035960_t1198667.jpg,task_A_dataset_frame/outputs/frames_selected/600_baseline/short_head_left_file002_episode000797_frame035960_t1198667.jpg,stratified_coverage,hard_score=0.114449; brightness=0.580946; contrast=0.154029; edge_density=0.118229; sharpness=0.003573
459,short,head_left,file-002.mp4,799,36440,1214.666667,task_A_dataset_frame/outputs/frames_raw/short_head_left_file002_episode000799_frame036440_t1214667.jpg,task_A_dataset_frame/outputs/frames_selected/600_baseline/short_head_left_file002_episode000799_frame036440_t1214667.jpg,stratified_coverage,hard_score=0.112914; brightness=0.572740; contrast=0.158551; edge_density=0.123021; sharpness=0.003760
460,short,head_left,file-002.mp4,801,36680,1222.666667,task_A_dataset_frame/outputs/frames_raw/short_head_left_file002_episode000801_frame036680_t1222667.jpg,task_A_dataset_frame/outputs/frames_selected/600_baseline/short_head_left_file002_episode000801_frame036680_t1222667.jpg,stratified_coverage+visual_hard_candidate,hard_score=0.117732; brightness=0.582630; contrast=0.158544; edge_density=0.122604; sharpness=0.003803
461,short,head_left,file-002.mp4,801,36840,1228.000000,task_A_dataset_frame/outputs/frames_raw/short_head_left_file002_episode000801_frame036840_t1228000.jpg,task_A_dataset_frame/outputs/frames_selected/600_baseline/short_head_left_file002_episode000801_frame036840_t1228000.jpg,stratified_coverage,hard_score=0.112882; brightness=0.581869; contrast=0.148226; edge_density=0.116302; sharpness=0.003297
462,short,head_left,file-002.mp4,804,37320,1244.000000,task_A_dataset_frame/outputs/frames_raw/short_head_left_file002_episode000804_frame037320_t1244000.jpg,task_A_dataset_frame/outputs/frames_selected/600_baseline/short_head_left_file002_episode000804_frame037320_t1244000.jpg,stratified_coverage,hard_score=0.115036; brightness=0.570746; contrast=0.160839; edge_density=0.131510; sharpness=0.003894
463,short,head_left,file-002.mp4,806,37810,1260.333333,task_A_dataset_frame/outputs/frames_raw/short_head_left_file002_episode000806_frame037810_t1260333.jpg,task_A_dataset_frame/outputs/frames_selected/600_baseline/short_head_left_file002_episode000806_frame037810_t1260333.jpg,stratified_coverage,hard_score=0.110417; brightness=0.581535; contrast=0.146909; edge_density=0.109740; sharpness=0.003093
464,short,head_left,file-002.mp4,809,38210,1273.666667,task_A_dataset_frame/outputs/frames_raw/short_head_left_file002_episode000809_frame038210_t1273667.jpg,task_A_dataset_frame/outputs/frames_selected/600_baseline/short_head_left_file002_episode000809_frame038210_t1273667.jpg,stratified_coverage+visual_hard_candidate,hard_score=0.123773; brightness=0.582076; contrast=0.160001; edge_density=0.142448; sharpness=0.004020
465,short,head_left,file-002.mp4,809,38290,1276.333333,task_A_dataset_frame/outputs/frames_raw/short_head_left_file002_episode000809_frame038290_t1276333.jpg,task_A_dataset_frame/outputs/frames_selected/600_baseline/short_head_left_file002_episode000809_frame038290_t1276333.jpg,stratified_coverage,hard_score=0.116797; brightness=0.572274; contrast=0.161077; edge_density=0.134635; sharpness=0.003857
466,short,head_left,file-002.mp4,811,38690,1289.666667,task_A_dataset_frame/outputs/frames_raw/short_head_left_file002_episode000811_frame038690_t1289667.jpg,task_A_dataset_frame/outputs/frames_selected/600_baseline/short_head_left_file002_episode000811_frame038690_t1289667.jpg,stratified_coverage,hard_score=0.109852; brightness=0.569305; contrast=0.160174; edge_density=0.117188; sharpness=0.003461
467,short,head_left,file-002.mp4,814,39170,1305.666667,task_A_dataset_frame/outputs/frames_raw/short_head_left_file002_episode000814_frame039170_t1305667.jpg,task_A_dataset_frame/outputs/frames_selected/600_baseline/short_head_left_file002_episode000814_frame039170_t1305667.jpg,stratified_coverage+visual_hard_candidate,hard_score=0.122414; brightness=0.582060; contrast=0.159786; edge_density=0.138125; sharpness=0.004032
468,short,head_left,file-002.mp4,815,39410,1313.666667,task_A_dataset_frame/outputs/frames_raw/short_head_left_file002_episode000815_frame039410_t1313667.jpg,task_A_dataset_frame/outputs/frames_selected/600_baseline/short_head_left_file002_episode000815_frame039410_t1313667.jpg,stratified_coverage+visual_hard_candidate,hard_score=0.117738; brightness=0.570069; contrast=0.163814; edge_density=0.139167; sharpness=0.004056
469,short,head_left,file-002.mp4,816,39650,1321.666667,task_A_dataset_frame/outputs/frames_raw/short_head_left_file002_episode000816_frame039650_t1321667.jpg,task_A_dataset_frame/outputs/frames_selected/600_baseline/short_head_left_file002_episode000816_frame039650_t1321667.jpg,stratified_coverage,hard_score=0.112667; brightness=0.568509; contrast=0.161899; edge_density=0.126458; sharpness=0.003690
470,short,head_left,file-002.mp4,819,40130,1337.666667,task_A_dataset_frame/outputs/frames_raw/short_head_left_file002_episode000819_frame040130_t1337667.jpg,task_A_dataset_frame/outputs/frames_selected/600_baseline/short_head_left_file002_episode000819_frame040130_t1337667.jpg,stratified_coverage,hard_score=0.117256; brightness=0.584430; contrast=0.156416; edge_density=0.119792; sharpness=0.003604
471,short,head_left,file-002.mp4,821,40610,1353.666667,task_A_dataset_frame/outputs/frames_raw/short_head_left_file002_episode000821_frame040610_t1353667.jpg,task_A_dataset_frame/outputs/frames_selected/600_baseline/short_head_left_file002_episode000821_frame040610_t1353667.jpg,stratified_coverage,hard_score=0.108739; brightness=0.568997; contrast=0.160273; edge_density=0.113906; sharpness=0.003643
472,short,head_left,file-002.mp4,823,41010,1367.000000,task_A_dataset_frame/outputs/frames_raw/short_head_left_file002_episode000823_frame041010_t1367000.jpg,task_A_dataset_frame/outputs/frames_selected/600_baseline/short_head_left_file002_episode000823_frame041010_t1367000.jpg,stratified_coverage,hard_score=0.108050; brightness=0.562032; contrast=0.164074; edge_density=0.120052; sharpness=0.003570
473,short,head_left,file-002.mp4,824,41090,1369.666667,task_A_dataset_frame/outputs/frames_raw/short_head_left_file002_episode000824_frame041090_t1369667.jpg,task_A_dataset_frame/outputs/frames_selected/600_baseline/short_head_left_file002_episode000824_frame041090_t1369667.jpg,stratified_coverage+visual_hard_candidate,hard_score=0.117375; brightness=0.583582; contrast=0.160022; edge_density=0.118594; sharpness=0.003641
474,short,head_left,file-002.mp4,826,41490,1383.000000,task_A_dataset_frame/outputs/frames_raw/short_head_left_file002_episode000826_frame041490_t1383000.jpg,task_A_dataset_frame/outputs/frames_selected/600_baseline/short_head_left_file002_episode000826_frame041490_t1383000.jpg,stratified_coverage,hard_score=0.114006; brightness=0.572328; contrast=0.164869; edge_density=0.122083; sharpness=0.003997
475,short,head_left,file-002.mp4,828,41970,1399.000000,task_A_dataset_frame/outputs/frames_raw/short_head_left_file002_episode000828_frame041970_t1399000.jpg,task_A_dataset_frame/outputs/frames_selected/600_baseline/short_head_left_file002_episode000828_frame041970_t1399000.jpg,stratified_coverage,hard_score=0.113142; brightness=0.568047; contrast=0.160786; edge_density=0.129740; sharpness=0.003833
476,short,head_left,file-002.mp4,829,42050,1401.666667,task_A_dataset_frame/outputs/frames_raw/short_head_left_file002_episode000829_frame042050_t1401667.jpg,task_A_dataset_frame/outputs/frames_selected/600_baseline/short_head_left_file002_episode000829_frame042050_t1401667.jpg,stratified_coverage+visual_hard_candidate,hard_score=0.119538; brightness=0.582252; contrast=0.161334; edge_density=0.126927; sharpness=0.003717
477,short,head_left,file-002.mp4,830,42290,1409.666667,task_A_dataset_frame/outputs/frames_raw/short_head_left_file002_episode000830_frame042290_t1409667.jpg,task_A_dataset_frame/outputs/frames_selected/600_baseline/short_head_left_file002_episode000830_frame042290_t1409667.jpg,stratified_coverage+visual_hard_candidate,hard_score=0.118600; brightness=0.578114; contrast=0.160235; edge_density=0.131615; sharpness=0.003958
478,short,head_left,file-002.mp4,831,42450,1415.000000,task_A_dataset_frame/outputs/frames_raw/short_head_left_file002_episode000831_frame042450_t1415000.jpg,task_A_dataset_frame/outputs/frames_selected/600_baseline/short_head_left_file002_episode000831_frame042450_t1415000.jpg,stratified_coverage,hard_score=0.116703; brightness=0.581033; contrast=0.157244; edge_density=0.122917; sharpness=0.003753
479,short,head_left,file-002.mp4,833,42850,1428.333333,task_A_dataset_frame/outputs/frames_raw/short_head_left_file002_episode000833_frame042850_t1428333.jpg,task_A_dataset_frame/outputs/frames_selected/600_baseline/short_head_left_file002_episode000833_frame042850_t1428333.jpg,stratified_coverage,hard_score=0.113766; brightness=0.572814; contrast=0.159123; edge_density=0.125260; sharpness=0.003855
480,short,head_left,file-002.mp4,834,43010,1433.666667,task_A_dataset_frame/outputs/frames_raw/short_head_left_file002_episode000834_frame043010_t1433667.jpg,task_A_dataset_frame/outputs/frames_selected/600_baseline/short_head_left_file002_episode000834_frame043010_t1433667.jpg,stratified_coverage+visual_hard_candidate,hard_score=0.118621; brightness=0.582379; contrast=0.161225; edge_density=0.123750; sharpness=0.003713
481,short,head_left,file-002.mp4,834,43090,1436.333333,task_A_dataset_frame/outputs/frames_raw/short_head_left_file002_episode000834_frame043090_t1436333.jpg,task_A_dataset_frame/outputs/frames_selected/600_baseline/short_head_left_file002_episode000834_frame043090_t1436333.jpg,stratified_coverage,hard_score=0.116613; brightness=0.588399; contrast=0.147968; edge_density=0.118073; sharpness=0.003223
482,short,head_left,file-002.mp4,835,43330,1444.333333,task_A_dataset_frame/outputs/frames_raw/short_head_left_file002_episode000835_frame043330_t1444333.jpg,task_A_dataset_frame/outputs/frames_selected/600_baseline/short_head_left_file002_episode000835_frame043330_t1444333.jpg,stratified_coverage,hard_score=0.111304; brightness=0.566342; contrast=0.161470; edge_density=0.125885; sharpness=0.003761
483,short,head_left,file-002.mp4,838,43810,1460.333333,task_A_dataset_frame/outputs/frames_raw/short_head_left_file002_episode000838_frame043810_t1460333.jpg,task_A_dataset_frame/outputs/frames_selected/600_baseline/short_head_left_file002_episode000838_frame043810_t1460333.jpg,stratified_coverage,hard_score=0.114527; brightness=0.581274; contrast=0.151747; edge_density=0.119844; sharpness=0.003557
484,short,head_left,file-002.mp4,839,43970,1465.666667,task_A_dataset_frame/outputs/frames_raw/short_head_left_file002_episode000839_frame043970_t1465667.jpg,task_A_dataset_frame/outputs/frames_selected/600_baseline/short_head_left_file002_episode000839_frame043970_t1465667.jpg,stratified_coverage+visual_hard_candidate,hard_score=0.119321; brightness=0.582877; contrast=0.160092; edge_density=0.126198; sharpness=0.003701
485,short,head_left,file-002.mp4,840,44290,1476.333333,task_A_dataset_frame/outputs/frames_raw/short_head_left_file002_episode000840_frame044290_t1476333.jpg,task_A_dataset_frame/outputs/frames_selected/600_baseline/short_head_left_file002_episode000840_frame044290_t1476333.jpg,stratified_coverage,hard_score=0.111109; brightness=0.570511; contrast=0.156537; edge_density=0.122396; sharpness=0.003795
486,short,head_left,file-002.mp4,841,44370,1479.000000,task_A_dataset_frame/outputs/frames_raw/short_head_left_file002_episode000841_frame044370_t1479000.jpg,task_A_dataset_frame/outputs/frames_selected/600_baseline/short_head_left_file002_episode000841_frame044370_t1479000.jpg,stratified_coverage,hard_score=0.116653; brightness=0.581730; contrast=0.157029; edge_density=0.121771; sharpness=0.003774
487,short,head_left,file-002.mp4,842,44690,1489.666667,task_A_dataset_frame/outputs/frames_raw/short_head_left_file002_episode000842_frame044690_t1489667.jpg,task_A_dataset_frame/outputs/frames_selected/600_baseline/short_head_left_file002_episode000842_frame044690_t1489667.jpg,stratified_coverage,hard_score=0.112846; brightness=0.581798; contrast=0.150413; edge_density=0.114479; sharpness=0.003364
488,short,head_left,file-002.mp4,843,44770,1492.333333,task_A_dataset_frame/outputs/frames_raw/short_head_left_file002_episode000843_frame044770_t1492333.jpg,task_A_dataset_frame/outputs/frames_selected/600_baseline/short_head_left_file002_episode000843_frame044770_t1492333.jpg,stratified_coverage,hard_score=0.116826; brightness=0.574246; contrast=0.162623; edge_density=0.130156; sharpness=0.003924
489,short,head_left,file-002.mp4,844,44930,1497.666667,task_A_dataset_frame/outputs/frames_raw/short_head_left_file002_episode000844_frame044930_t1497667.jpg,task_A_dataset_frame/outputs/frames_selected/600_baseline/short_head_left_file002_episode000844_frame044930_t1497667.jpg,stratified_coverage+visual_hard_candidate,hard_score=0.119483; brightness=0.582083; contrast=0.160015; edge_density=0.128125; sharpness=0.003722
490,short,head_left,file-002.mp4,845,45170,1505.666667,task_A_dataset_frame/outputs/frames_raw/short_head_left_file002_episode000845_frame045170_t1505667.jpg,task_A_dataset_frame/outputs/frames_selected/600_baseline/short_head_left_file002_episode000845_frame045170_t1505667.jpg,stratified_coverage,hard_score=0.114848; brightness=0.582013; contrast=0.153242; edge_density=0.118438; sharpness=0.003614
491,short,head_left,file-002.mp4,847,45650,1521.666667,task_A_dataset_frame/outputs/frames_raw/short_head_left_file002_episode000847_frame045650_t1521667.jpg,task_A_dataset_frame/outputs/frames_selected/600_baseline/short_head_left_file002_episode000847_frame045650_t1521667.jpg,stratified_coverage,hard_score=0.113291; brightness=0.582595; contrast=0.150849; edge_density=0.114271; sharpness=0.003533
492,short,head_left,file-002.mp4,849,45890,1529.666667,task_A_dataset_frame/outputs/frames_raw/short_head_left_file002_episode000849_frame045890_t1529667.jpg,task_A_dataset_frame/outputs/frames_selected/600_baseline/short_head_left_file002_episode000849_frame045890_t1529667.jpg,stratified_coverage+visual_hard_candidate,hard_score=0.118191; brightness=0.584325; contrast=0.160051; edge_density=0.120052; sharpness=0.003725
493,short,head_left,file-002.mp4,850,46140,1538.000000,task_A_dataset_frame/outputs/frames_raw/short_head_left_file002_episode000850_frame046140_t1538000.jpg,task_A_dataset_frame/outputs/frames_selected/600_baseline/short_head_left_file002_episode000850_frame046140_t1538000.jpg,stratified_coverage+visual_hard_candidate,hard_score=0.117929; brightness=0.579011; contrast=0.158506; edge_density=0.129323; sharpness=0.003798
494,short,head_left,file-002.mp4,852,46540,1551.333333,task_A_dataset_frame/outputs/frames_raw/short_head_left_file002_episode000852_frame046540_t1551333.jpg,task_A_dataset_frame/outputs/frames_selected/600_baseline/short_head_left_file002_episode000852_frame046540_t1551333.jpg,stratified_coverage,hard_score=0.113470; brightness=0.578135; contrast=0.153424; edge_density=0.120156; sharpness=0.003567
495,short,head_left,file-002.mp4,854,46860,1562.000000,task_A_dataset_frame/outputs/frames_raw/short_head_left_file002_episode000854_frame046860_t1562000.jpg,task_A_dataset_frame/outputs/frames_selected/600_baseline/short_head_left_file002_episode000854_frame046860_t1562000.jpg,stratified_coverage,hard_score=0.116690; brightness=0.578595; contrast=0.161260; edge_density=0.123594; sharpness=0.004031
496,short,head_left,file-002.mp4,854,47020,1567.333333,task_A_dataset_frame/outputs/frames_raw/short_head_left_file002_episode000854_frame047020_t1567333.jpg,task_A_dataset_frame/outputs/frames_selected/600_baseline/short_head_left_file002_episode000854_frame047020_t1567333.jpg,stratified_coverage,hard_score=0.110941; brightness=0.582374; contrast=0.148017; edge_density=0.109167; sharpness=0.003300
497,short,head_left,file-002.mp4,856,47260,1575.333333,task_A_dataset_frame/outputs/frames_raw/short_head_left_file002_episode000856_frame047260_t1575333.jpg,task_A_dataset_frame/outputs/frames_selected/600_baseline/short_head_left_file002_episode000856_frame047260_t1575333.jpg,stratified_coverage+visual_hard_candidate,hard_score=0.117537; brightness=0.571327; contrast=0.165431; edge_density=0.135052; sharpness=0.004134
498,short,head_left,file-002.mp4,857,47500,1583.333333,task_A_dataset_frame/outputs/frames_raw/short_head_left_file002_episode000857_frame047500_t1583333.jpg,task_A_dataset_frame/outputs/frames_selected/600_baseline/short_head_left_file002_episode000857_frame047500_t1583333.jpg,stratified_coverage,hard_score=0.115409; brightness=0.572733; contrast=0.159293; edge_density=0.130729; sharpness=0.003819
499,short,head_left,file-002.mp4,859,47820,1594.000000,task_A_dataset_frame/outputs/frames_raw/short_head_left_file002_episode000859_frame047820_t1594000.jpg,task_A_dataset_frame/outputs/frames_selected/600_baseline/short_head_left_file002_episode000859_frame047820_t1594000.jpg,stratified_coverage+visual_hard_candidate,hard_score=0.117584; brightness=0.583478; contrast=0.154378; edge_density=0.124167; sharpness=0.003881
500,short,head_left,file-002.mp4,859,47900,1596.666667,task_A_dataset_frame/outputs/frames_raw/short_head_left_file002_episode000859_frame047900_t1596667.jpg,task_A_dataset_frame/outputs/frames_selected/600_baseline/short_head_left_file002_episode000859_frame047900_t1596667.jpg,stratified_coverage+visual_hard_candidate,hard_score=0.118503; brightness=0.584234; contrast=0.153858; edge_density=0.126406; sharpness=0.003651
501,short,head_left,file-002.mp4,859,47980,1599.333333,task_A_dataset_frame/outputs/frames_raw/short_head_left_file002_episode000859_frame047980_t1599333.jpg,task_A_dataset_frame/outputs/frames_selected/600_baseline/short_head_left_file002_episode000859_frame047980_t1599333.jpg,stratified_coverage,hard_score=0.114274; brightness=0.587266; contrast=0.147875; edge_density=0.112240; sharpness=0.003282
502,short,head_left,file-002.mp4,861,48380,1612.666667,task_A_dataset_frame/outputs/frames_raw/short_head_left_file002_episode000861_frame048380_t1612667.jpg,task_A_dataset_frame/outputs/frames_selected/600_baseline/short_head_left_file002_episode000861_frame048380_t1612667.jpg,stratified_coverage,hard_score=0.111884; brightness=0.586968; contrast=0.145477; edge_density=0.106771; sharpness=0.003094
503,short,head_left,file-002.mp4,864,48860,1628.666667,task_A_dataset_frame/outputs/frames_raw/short_head_left_file002_episode000864_frame048860_t1628667.jpg,task_A_dataset_frame/outputs/frames_selected/600_baseline/short_head_left_file002_episode000864_frame048860_t1628667.jpg,stratified_coverage,hard_score=0.112017; brightness=0.571131; contrast=0.158682; edge_density=0.122604; sharpness=0.003618
504,short,head_left,file-002.mp4,866,49340,1644.666667,task_A_dataset_frame/outputs/frames_raw/short_head_left_file002_episode000866_frame049340_t1644667.jpg,task_A_dataset_frame/outputs/frames_selected/600_baseline/short_head_left_file002_episode000866_frame049340_t1644667.jpg,stratified_coverage,hard_score=0.111732; brightness=0.585970; contrast=0.144927; edge_density=0.108385; sharpness=0.003092
505,short,head_left,file-002.mp4,868,49580,1652.666667,task_A_dataset_frame/outputs/frames_raw/short_head_left_file002_episode000868_frame049580_t1652667.jpg,task_A_dataset_frame/outputs/frames_selected/600_baseline/short_head_left_file002_episode000868_frame049580_t1652667.jpg,stratified_coverage+visual_hard_candidate,hard_score=0.120862; brightness=0.574469; contrast=0.163634; edge_density=0.142396; sharpness=0.003954
506,short,head_left,file-002.mp4,868,49660,1655.333333,task_A_dataset_frame/outputs/frames_raw/short_head_left_file002_episode000868_frame049660_t1655333.jpg,task_A_dataset_frame/outputs/frames_selected/600_baseline/short_head_left_file002_episode000868_frame049660_t1655333.jpg,stratified_coverage+visual_hard_candidate,hard_score=0.117857; brightness=0.570135; contrast=0.164095; edge_density=0.139219; sharpness=0.003745
507,short,head_left,file-002.mp4,869,49820,1660.666667,task_A_dataset_frame/outputs/frames_raw/short_head_left_file002_episode000869_frame049820_t1660667.jpg,task_A_dataset_frame/outputs/frames_selected/600_baseline/short_head_left_file002_episode000869_frame049820_t1660667.jpg,stratified_coverage,hard_score=0.108021; brightness=0.560855; contrast=0.164498; edge_density=0.121563; sharpness=0.003605
508,short,head_left,file-002.mp4,871,50220,1674.000000,task_A_dataset_frame/outputs/frames_raw/short_head_left_file002_episode000871_frame050220_t1674000.jpg,task_A_dataset_frame/outputs/frames_selected/600_baseline/short_head_left_file002_episode000871_frame050220_t1674000.jpg,stratified_coverage,hard_score=0.112045; brightness=0.578939; contrast=0.153614; edge_density=0.113906; sharpness=0.003315
509,short,head_left,file-002.mp4,874,50700,1690.000000,task_A_dataset_frame/outputs/frames_raw/short_head_left_file002_episode000874_frame050700_t1690000.jpg,task_A_dataset_frame/outputs/frames_selected/600_baseline/short_head_left_file002_episode000874_frame050700_t1690000.jpg,stratified_coverage,hard_score=0.116547; brightness=0.583510; contrast=0.153733; edge_density=0.121198; sharpness=0.003684
510,short,head_left,file-002.mp4,876,51180,1706.000000,task_A_dataset_frame/outputs/frames_raw/short_head_left_file002_episode000876_frame051180_t1706000.jpg,task_A_dataset_frame/outputs/frames_selected/600_baseline/short_head_left_file002_episode000876_frame051180_t1706000.jpg,stratified_coverage,hard_score=0.112300; brightness=0.574308; contrast=0.155083; edge_density=0.121250; sharpness=0.003417
511,short,head_left,file-002.mp4,879,51660,1722.000000,task_A_dataset_frame/outputs/frames_raw/short_head_left_file002_episode000879_frame051660_t1722000.jpg,task_A_dataset_frame/outputs/frames_selected/600_baseline/short_head_left_file002_episode000879_frame051660_t1722000.jpg,stratified_coverage,hard_score=0.116627; brightness=0.584874; contrast=0.151821; edge_density=0.120781; sharpness=0.003692
