frame_id,dataset_split,camera,source_id,video_file,video_file_index,episode_index,source_frame_index,episode_frame_index,timestamp_seconds,source_video,output_file,width,height,source_fps,extract_fps,frame_stride
short_head_left_file003_episode000980_frame012500_t416667,short,head_left,short_head_left_file003,file-003.mp4,3,980,12500,20,416.666667,/home/grunt/teamProject/robotic_dogbot/challenge2026_dataset/Part_Sorting/part_sorting_short_1000_episode/videos/observation.images.head_left/chunk-000/file-003.mp4,task_A_dataset_frame/outputs/frames_raw/short_head_left_file003_episode000980_frame012500_t416667.jpg,640,480,30,3,10
short_head_left_file003_episode000980_frame012510_t417000,short,head_left,short_head_left_file003,file-003.mp4,3,980,12510,30,417.000000,/home/grunt/teamProject/robotic_dogbot/challenge2026_dataset/Part_Sorting/part_sorting_short_1000_episode/videos/observation.images.head_left/chunk-000/file-003.mp4,task_A_dataset_frame/outputs/frames_raw/short_head_left_file003_episode000980_frame012510_t417000.jpg,640,480,30,3,10
short_head_left_file003_episode000980_frame012520_t417333,short,head_left,short_head_left_file003,file-003.mp4,3,980,12520,40,417.333333,/home/grunt/teamProject/robotic_dogbot/challenge2026_dataset/Part_Sorting/part_sorting_short_1000_episode/videos/observation.images.head_left/chunk-000/file-003.mp4,task_A_dataset_frame/outputs/frames_raw/short_head_left_file003_episode000980_frame012520_t417333.jpg,640,480,30,3,10
short_head_left_file003_episode000980_frame012530_t417667,short,head_left,short_head_left_file003,file-003.mp4,3,980,12530,50,417.666667,/home/grunt/teamProject/robotic_dogbot/challenge2026_dataset/Part_Sorting/part_sorting_short_1000_episode/videos/observation.images.head_left/chunk-000/file-003.mp4,task_A_dataset_frame/outputs/frames_raw/short_head_left_file003_episode000980_frame012530_t417667.jpg,640,480,30,3,10
short_head_left_file003_episode000980_frame012540_t418000,short,head_left,short_head_left_file003,file-003.mp4,3,980,12540,60,418.000000,/home/grunt/teamProject/robotic_dogbot/challenge2026_dataset/Part_Sorting/part_sorting_short_1000_episode/videos/observation.images.head_left/chunk-000/file-003.mp4,task_A_dataset_frame/outputs/frames_raw/short_head_left_file003_episode000980_frame012540_t418000.jpg,640,480,30,3,10
short_head_left_file003_episode000980_frame012550_t418333,short,head_left,short_head_left_file003,file-003.mp4,3,980,12550,70,418.333333,/home/grunt/teamProject/robotic_dogbot/challenge2026_dataset/Part_Sorting/part_sorting_short_1000_episode/videos/observation.images.head_left/chunk-000/file-003.mp4,task_A_dataset_frame/outputs/frames_raw/short_head_left_file003_episode000980_frame012550_t418333.jpg,640,480,30,3,10
short_head_left_file003_episode000980_frame012560_t418667,short,head_left,short_head_left_file003,file-003.mp4,3,980,12560,80,418.666667,/home/grunt/teamProject/robotic_dogbot/challenge2026_dataset/Part_Sorting/part_sorting_short_1000_episode/videos/observation.images.head_left/chunk-000/file-003.mp4,task_A_dataset_frame/outputs/frames_raw/short_head_left_file003_episode000980_frame012560_t418667.jpg,640,480,30,3,10
short_head_left_file003_episode000980_frame012570_t419000,short,head_left,short_head_left_file003,file-003.mp4,3,980,12570,90,419.000000,/home/grunt/teamProject/robotic_dogbot/challenge2026_dataset/Part_Sorting/part_sorting_short_1000_episode/videos/observation.images.head_left/chunk-000/file-003.mp4,task_A_dataset_frame/outputs/frames_raw/short_head_left_file003_episode000980_frame012570_t419000.jpg,640,480,30,3,10
short_head_left_file003_episode000980_frame012580_t419333,short,head_left,short_head_left_file003,file-003.mp4,3,980,12580,100,419.333333,/home/grunt/teamProject/robotic_dogbot/challenge2026_dataset/Part_Sorting/part_sorting_short_1000_episode/videos/observation.images.head_left/chunk-000/file-003.mp4,task_A_dataset_frame/outputs/frames_raw/short_head_left_file003_episode000980_frame012580_t419333.jpg,640,480,30,3,10
short_head_left_file003_episode000980_frame012590_t419667,short,head_left,short_head_left_file003,file-003.mp4,3,980,12590,110,419.666667,/home/grunt/teamProject/robotic_dogbot/challenge2026_dataset/Part_Sorting/part_sorting_short_1000_episode/videos/observation.images.head_left/chunk-000/file-003.mp4,task_A_dataset_frame/outputs/frames_raw/short_head_left_file003_episode000980_frame012590_t419667.jpg,640,480,30,3,10
short_head_left_file003_episode000980_frame012600_t420000,short,head_left,short_head_left_file003,file-003.mp4,3,980,12600,120,420.000000,/home/grunt/teamProject/robotic_dogbot/challenge2026_dataset/Part_Sorting/part_sorting_short_1000_episode/videos/observation.images.head_left/chunk-000/file-003.mp4,task_A_dataset_frame/outputs/frames_raw/short_head_left_file003_episode000980_frame012600_t420000.jpg,640,480,30,3,10
short_head_left_file003_episode000980_frame012610_t420333,short,head_left,short_head_left_file003,file-003.mp4,3,980,12610,130,420.333333,/home/grunt/teamProject/robotic_dogbot/challenge2026_dataset/Part_Sorting/part_sorting_short_1000_episode/videos/observation.images.head_left/chunk-000/file-003.mp4,task_A_dataset_frame/outputs/frames_raw/short_head_left_file003_episode000980_frame012610_t420333.jpg,640,480,30,3,10
short_head_left_file003_episode000980_frame012620_t420667,short,head_left,short_head_left_file003,file-003.mp4,3,980,12620,140,420.666667,/home/grunt/teamProject/robotic_dogbot/challenge2026_dataset/Part_Sorting/part_sorting_short_1000_episode/videos/observation.images.head_left/chunk-000/file-003.mp4,task_A_dataset_frame/outputs/frames_raw/short_head_left_file003_episode000980_frame012620_t420667.jpg,640,480,30,3,10
short_head_left_file003_episode000980_frame012630_t421000,short,head_left,short_head_left_file003,file-003.mp4,3,980,12630,150,421.000000,/home/grunt/teamProject/robotic_dogbot/challenge2026_dataset/Part_Sorting/part_sorting_short_1000_episode/videos/observation.images.head_left/chunk-000/file-003.mp4,task_A_dataset_frame/outputs/frames_raw/short_head_left_file003_episode000980_frame012630_t421000.jpg,640,480,30,3,10
short_head_left_file003_episode000980_frame012640_t421333,short,head_left,short_head_left_file003,file-003.mp4,3,980,12640,160,421.333333,/home/grunt/teamProject/robotic_dogbot/challenge2026_dataset/Part_Sorting/part_sorting_short_1000_episode/videos/observation.images.head_left/chunk-000/file-003.mp4,task_A_dataset_frame/outputs/frames_raw/short_head_left_file003_episode000980_frame012640_t421333.jpg,640,480,30,3,10
short_head_left_file003_episode000980_frame012650_t421667,short,head_left,short_head_left_file003,file-003.mp4,3,980,12650,170,421.666667,/home/grunt/teamProject/robotic_dogbot/challenge2026_dataset/Part_Sorting/part_sorting_short_1000_episode/videos/observation.images.head_left/chunk-000/file-003.mp4,task_A_dataset_frame/outputs/frames_raw/short_head_left_file003_episode000980_frame012650_t421667.jpg,640,480,30,3,10
short_head_left_file003_episode000980_frame012660_t422000,short,head_left,short_head_left_file003,file-003.mp4,3,980,12660,180,422.000000,/home/grunt/teamProject/robotic_dogbot/challenge2026_dataset/Part_Sorting/part_sorting_short_1000_episode/videos/observation.images.head_left/chunk-000/file-003.mp4,task_A_dataset_frame/outputs/frames_raw/short_head_left_file003_episode000980_frame012660_t422000.jpg,640,480,30,3,10
short_head_left_file003_episode000980_frame012670_t422333,short,head_left,short_head_left_file003,file-003.mp4,3,980,12670,190,422.333333,/home/grunt/teamProject/robotic_dogbot/challenge2026_dataset/Part_Sorting/part_sorting_short_1000_episode/videos/observation.images.head_left/chunk-000/file-003.mp4,task_A_dataset_frame/outputs/frames_raw/short_head_left_file003_episode000980_frame012670_t422333.jpg,640,480,30,3,10
short_head_left_file003_episode000981_frame012680_t422667,short,head_left,short_head_left_file003,file-003.mp4,3,981,12680,8,422.666667,/home/grunt/teamProject/robotic_dogbot/challenge2026_dataset/Part_Sorting/part_sorting_short_1000_episode/videos/observation.images.head_left/chunk-000/file-003.mp4,task_A_dataset_frame/outputs/frames_raw/short_head_left_file003_episode000981_frame012680_t422667.jpg,640,480,30,3,10
short_head_left_file003_episode000981_frame012690_t423000,short,head_left,short_head_left_file003,file-003.mp4,3,981,12690,18,423.000000,/home/grunt/teamProject/robotic_dogbot/challenge2026_dataset/Part_Sorting/part_sorting_short_1000_episode/videos/observation.images.head_left/chunk-000/file-003.mp4,task_A_dataset_frame/outputs/frames_raw/short_head_left_file003_episode000981_frame012690_t423000.jpg,640,480,30,3,10
short_head_left_file003_episode000981_frame012700_t423333,short,head_left,short_head_left_file003,file-003.mp4,3,981,12700,28,423.333333,/home/grunt/teamProject/robotic_dogbot/challenge2026_dataset/Part_Sorting/part_sorting_short_1000_episode/videos/observation.images.head_left/chunk-000/file-003.mp4,task_A_dataset_frame/outputs/frames_raw/short_head_left_file003_episode000981_frame012700_t423333.jpg,640,480,30,3,10
short_head_left_file003_episode000981_frame012710_t423667,short,head_left,short_head_left_file003,file-003.mp4,3,981,12710,38,423.666667,/home/grunt/teamProject/robotic_dogbot/challenge2026_dataset/Part_Sorting/part_sorting_short_1000_episode/videos/observation.images.head_left/chunk-000/file-003.mp4,task_A_dataset_frame/outputs/frames_raw/short_head_left_file003_episode000981_frame012710_t423667.jpg,640,480,30,3,10
short_head_left_file003_episode000981_frame012720_t424000,short,head_left,short_head_left_file003,file-003.mp4,3,981,12720,48,424.000000,/home/grunt/teamProject/robotic_dogbot/challenge2026_dataset/Part_Sorting/part_sorting_short_1000_episode/videos/observation.images.head_left/chunk-000/file-003.mp4,task_A_dataset_frame/outputs/frames_raw/short_head_left_file003_episode000981_frame012720_t424000.jpg,640,480,30,3,10
short_head_left_file003_episode000981_frame012730_t424333,short,head_left,short_head_left_file003,file-003.mp4,3,981,12730,58,424.333333,/home/grunt/teamProject/robotic_dogbot/challenge2026_dataset/Part_Sorting/part_sorting_short_1000_episode/videos/observation.images.head_left/chunk-000/file-003.mp4,task_A_dataset_frame/outputs/frames_raw/short_head_left_file003_episode000981_frame012730_t424333.jpg,640,480,30,3,10
short_head_left_file003_episode000981_frame012740_t424667,short,head_left,short_head_left_file003,file-003.mp4,3,981,12740,68,424.666667,/home/grunt/teamProject/robotic_dogbot/challenge2026_dataset/Part_Sorting/part_sorting_short_1000_episode/videos/observation.images.head_left/chunk-000/file-003.mp4,task_A_dataset_frame/outputs/frames_raw/short_head_left_file003_episode000981_frame012740_t424667.jpg,640,480,30,3,10
short_head_left_file003_episode000981_frame012750_t425000,short,head_left,short_head_left_file003,file-003.mp4,3,981,12750,78,425.000000,/home/grunt/teamProject/robotic_dogbot/challenge2026_dataset/Part_Sorting/part_sorting_short_1000_episode/videos/observation.images.head_left/chunk-000/file-003.mp4,task_A_dataset_frame/outputs/frames_raw/short_head_left_file003_episode000981_frame012750_t425000.jpg,640,480,30,3,10
short_head_left_file003_episode000981_frame012760_t425333,short,head_left,short_head_left_file003,file-003.mp4,3,981,12760,88,425.333333,/home/grunt/teamProject/robotic_dogbot/challenge2026_dataset/Part_Sorting/part_sorting_short_1000_episode/videos/observation.images.head_left/chunk-000/file-003.mp4,task_A_dataset_frame/outputs/frames_raw/short_head_left_file003_episode000981_frame012760_t425333.jpg,640,480,30,3,10
short_head_left_file003_episode000981_frame012770_t425667,short,head_left,short_head_left_file003,file-003.mp4,3,981,12770,98,425.666667,/home/grunt/teamProject/robotic_dogbot/challenge2026_dataset/Part_Sorting/part_sorting_short_1000_episode/videos/observation.images.head_left/chunk-000/file-003.mp4,task_A_dataset_frame/outputs/frames_raw/short_head_left_file003_episode000981_frame012770_t425667.jpg,640,480,30,3,10
short_head_left_file003_episode000981_frame012780_t426000,short,head_left,short_head_left_file003,file-003.mp4,3,981,12780,108,426.000000,/home/grunt/teamProject/robotic_dogbot/challenge2026_dataset/Part_Sorting/part_sorting_short_1000_episode/videos/observation.images.head_left/chunk-000/file-003.mp4,task_A_dataset_frame/outputs/frames_raw/short_head_left_file003_episode000981_frame012780_t426000.jpg,640,480,30,3,10
short_head_left_file003_episode000981_frame012790_t426333,short,head_left,short_head_left_file003,file-003.mp4,3,981,12790,118,426.333333,/home/grunt/teamProject/robotic_dogbot/challenge2026_dataset/Part_Sorting/part_sorting_short_1000_episode/videos/observation.images.head_left/chunk-000/file-003.mp4,task_A_dataset_frame/outputs/frames_raw/short_head_left_file003_episode000981_frame012790_t426333.jpg,640,480,30,3,10
short_head_left_file003_episode000981_frame012800_t426667,short,head_left,short_head_left_file003,file-003.mp4,3,981,12800,128,426.666667,/home/grunt/teamProject/robotic_dogbot/challenge2026_dataset/Part_Sorting/part_sorting_short_1000_episode/videos/observation.images.head_left/chunk-000/file-003.mp4,task_A_dataset_frame/outputs/frames_raw/short_head_left_file003_episode000981_frame012800_t426667.jpg,640,480,30,3,10
short_head_left_file003_episode000981_frame012810_t427000,short,head_left,short_head_left_file003,file-003.mp4,3,981,12810,138,427.000000,/home/grunt/teamProject/robotic_dogbot/challenge2026_dataset/Part_Sorting/part_sorting_short_1000_episode/videos/observation.images.head_left/chunk-000/file-003.mp4,task_A_dataset_frame/outputs/frames_raw/short_head_left_file003_episode000981_frame012810_t427000.jpg,640,480,30,3,10
short_head_left_file003_episode000981_frame012820_t427333,short,head_left,short_head_left_file003,file-003.mp4,3,981,12820,148,427.333333,/home/grunt/teamProject/robotic_dogbot/challenge2026_dataset/Part_Sorting/part_sorting_short_1000_episode/videos/observation.images.head_left/chunk-000/file-003.mp4,task_A_dataset_frame/outputs/frames_raw/short_head_left_file003_episode000981_frame012820_t427333.jpg,640,480,30,3,10
short_head_left_file003_episode000981_frame012830_t427667,short,head_left,short_head_left_file003,file-003.mp4,3,981,12830,158,427.666667,/home/grunt/teamProject/robotic_dogbot/challenge2026_dataset/Part_Sorting/part_sorting_short_1000_episode/videos/observation.images.head_left/chunk-000/file-003.mp4,task_A_dataset_frame/outputs/frames_raw/short_head_left_file003_episode000981_frame012830_t427667.jpg,640,480,30,3,10
short_head_left_file003_episode000981_frame012840_t428000,short,head_left,short_head_left_file003,file-003.mp4,3,981,12840,168,428.000000,/home/grunt/teamProject/robotic_dogbot/challenge2026_dataset/Part_Sorting/part_sorting_short_1000_episode/videos/observation.images.head_left/chunk-000/file-003.mp4,task_A_dataset_frame/outputs/frames_raw/short_head_left_file003_episode000981_frame012840_t428000.jpg,640,480,30,3,10
short_head_left_file003_episode000981_frame012850_t428333,short,head_left,short_head_left_file003,file-003.mp4,3,981,12850,178,428.333333,/home/grunt/teamProject/robotic_dogbot/challenge2026_dataset/Part_Sorting/part_sorting_short_1000_episode/videos/observation.images.head_left/chunk-000/file-003.mp4,task_A_dataset_frame/outputs/frames_raw/short_head_left_file003_episode000981_frame012850_t428333.jpg,640,480,30,3,10
short_head_left_file003_episode000981_frame012860_t428667,short,head_left,short_head_left_file003,file-003.mp4,3,981,12860,188,428.666667,/home/grunt/teamProject/robotic_dogbot/challenge2026_dataset/Part_Sorting/part_sorting_short_1000_episode/videos/observation.images.head_left/chunk-000/file-003.mp4,task_A_dataset_frame/outputs/frames_raw/short_head_left_file003_episode000981_frame012860_t428667.jpg,640,480,30,3,10
short_head_left_file003_episode000982_frame012870_t429000,short,head_left,short_head_left_file003,file-003.mp4,3,982,12870,6,429.000000,/home/grunt/teamProject/robotic_dogbot/challenge2026_dataset/Part_Sorting/part_sorting_short_1000_episode/videos/observation.images.head_left/chunk-000/file-003.mp4,task_A_dataset_frame/outputs/frames_raw/short_head_left_file003_episode000982_frame012870_t429000.jpg,640,480,30,3,10
short_head_left_file003_episode000982_frame012880_t429333,short,head_left,short_head_left_file003,file-003.mp4,3,982,12880,16,429.333333,/home/grunt/teamProject/robotic_dogbot/challenge2026_dataset/Part_Sorting/part_sorting_short_1000_episode/videos/observation.images.head_left/chunk-000/file-003.mp4,task_A_dataset_frame/outputs/frames_raw/short_head_left_file003_episode000982_frame012880_t429333.jpg,640,480,30,3,10
short_head_left_file003_episode000982_frame012890_t429667,short,head_left,short_head_left_file003,file-003.mp4,3,982,12890,26,429.666667,/home/grunt/teamProject/robotic_dogbot/challenge2026_dataset/Part_Sorting/part_sorting_short_1000_episode/videos/observation.images.head_left/chunk-000/file-003.mp4,task_A_dataset_frame/outputs/frames_raw/short_head_left_file003_episode000982_frame012890_t429667.jpg,640,480,30,3,10
short_head_left_file003_episode000982_frame012900_t430000,short,head_left,short_head_left_file003,file-003.mp4,3,982,12900,36,430.000000,/home/grunt/teamProject/robotic_dogbot/challenge2026_dataset/Part_Sorting/part_sorting_short_1000_episode/videos/observation.images.head_left/chunk-000/file-003.mp4,task_A_dataset_frame/outputs/frames_raw/short_head_left_file003_episode000982_frame012900_t430000.jpg,640,480,30,3,10
short_head_left_file003_episode000982_frame012910_t430333,short,head_left,short_head_left_file003,file-003.mp4,3,982,12910,46,430.333333,/home/grunt/teamProject/robotic_dogbot/challenge2026_dataset/Part_Sorting/part_sorting_short_1000_episode/videos/observation.images.head_left/chunk-000/file-003.mp4,task_A_dataset_frame/outputs/frames_raw/short_head_left_file003_episode000982_frame012910_t430333.jpg,640,480,30,3,10
short_head_left_file003_episode000982_frame012920_t430667,short,head_left,short_head_left_file003,file-003.mp4,3,982,12920,56,430.666667,/home/grunt/teamProject/robotic_dogbot/challenge2026_dataset/Part_Sorting/part_sorting_short_1000_episode/videos/observation.images.head_left/chunk-000/file-003.mp4,task_A_dataset_frame/outputs/frames_raw/short_head_left_file003_episode000982_frame012920_t430667.jpg,640,480,30,3,10
short_head_left_file003_episode000982_frame012930_t431000,short,head_left,short_head_left_file003,file-003.mp4,3,982,12930,66,431.000000,/home/grunt/teamProject/robotic_dogbot/challenge2026_dataset/Part_Sorting/part_sorting_short_1000_episode/videos/observation.images.head_left/chunk-000/file-003.mp4,task_A_dataset_frame/outputs/frames_raw/short_head_left_file003_episode000982_frame012930_t431000.jpg,640,480,30,3,10
short_head_left_file003_episode000982_frame012940_t431333,short,head_left,short_head_left_file003,file-003.mp4,3,982,12940,76,431.333333,/home/grunt/teamProject/robotic_dogbot/challenge2026_dataset/Part_Sorting/part_sorting_short_1000_episode/videos/observation.images.head_left/chunk-000/file-003.mp4,task_A_dataset_frame/outputs/frames_raw/short_head_left_file003_episode000982_frame012940_t431333.jpg,640,480,30,3,10
short_head_left_file003_episode000982_frame012950_t431667,short,head_left,short_head_left_file003,file-003.mp4,3,982,12950,86,431.666667,/home/grunt/teamProject/robotic_dogbot/challenge2026_dataset/Part_Sorting/part_sorting_short_1000_episode/videos/observation.images.head_left/chunk-000/file-003.mp4,task_A_dataset_frame/outputs/frames_raw/short_head_left_file003_episode000982_frame012950_t431667.jpg,640,480,30,3,10
short_head_left_file003_episode000982_frame012960_t432000,short,head_left,short_head_left_file003,file-003.mp4,3,982,12960,96,432.000000,/home/grunt/teamProject/robotic_dogbot/challenge2026_dataset/Part_Sorting/part_sorting_short_1000_episode/videos/observation.images.head_left/chunk-000/file-003.mp4,task_A_dataset_frame/outputs/frames_raw/short_head_left_file003_episode000982_frame012960_t432000.jpg,640,480,30,3,10
short_head_left_file003_episode000982_frame012970_t432333,short,head_left,short_head_left_file003,file-003.mp4,3,982,12970,106,432.333333,/home/grunt/teamProject/robotic_dogbot/challenge2026_dataset/Part_Sorting/part_sorting_short_1000_episode/videos/observation.images.head_left/chunk-000/file-003.mp4,task_A_dataset_frame/outputs/frames_raw/short_head_left_file003_episode000982_frame012970_t432333.jpg,640,480,30,3,10
short_head_left_file003_episode000982_frame012980_t432667,short,head_left,short_head_left_file003,file-003.mp4,3,982,12980,116,432.666667,/home/grunt/teamProject/robotic_dogbot/challenge2026_dataset/Part_Sorting/part_sorting_short_1000_episode/videos/observation.images.head_left/chunk-000/file-003.mp4,task_A_dataset_frame/outputs/frames_raw/short_head_left_file003_episode000982_frame012980_t432667.jpg,640,480,30,3,10
short_head_left_file003_episode000982_frame012990_t433000,short,head_left,short_head_left_file003,file-003.mp4,3,982,12990,126,433.000000,/home/grunt/teamProject/robotic_dogbot/challenge2026_dataset/Part_Sorting/part_sorting_short_1000_episode/videos/observation.images.head_left/chunk-000/file-003.mp4,task_A_dataset_frame/outputs/frames_raw/short_head_left_file003_episode000982_frame012990_t433000.jpg,640,480,30,3,10
short_head_left_file003_episode000982_frame013000_t433333,short,head_left,short_head_left_file003,file-003.mp4,3,982,13000,136,433.333333,/home/grunt/teamProject/robotic_dogbot/challenge2026_dataset/Part_Sorting/part_sorting_short_1000_episode/videos/observation.images.head_left/chunk-000/file-003.mp4,task_A_dataset_frame/outputs/frames_raw/short_head_left_file003_episode000982_frame013000_t433333.jpg,640,480,30,3,10
short_head_left_file003_episode000982_frame013010_t433667,short,head_left,short_head_left_file003,file-003.mp4,3,982,13010,146,433.666667,/home/grunt/teamProject/robotic_dogbot/challenge2026_dataset/Part_Sorting/part_sorting_short_1000_episode/videos/observation.images.head_left/chunk-000/file-003.mp4,task_A_dataset_frame/outputs/frames_raw/short_head_left_file003_episode000982_frame013010_t433667.jpg,640,480,30,3,10
short_head_left_file003_episode000982_frame013020_t434000,short,head_left,short_head_left_file003,file-003.mp4,3,982,13020,156,434.000000,/home/grunt/teamProject/robotic_dogbot/challenge2026_dataset/Part_Sorting/part_sorting_short_1000_episode/videos/observation.images.head_left/chunk-000/file-003.mp4,task_A_dataset_frame/outputs/frames_raw/short_head_left_file003_episode000982_frame013020_t434000.jpg,640,480,30,3,10
short_head_left_file003_episode000982_frame013030_t434333,short,head_left,short_head_left_file003,file-003.mp4,3,982,13030,166,434.333333,/home/grunt/teamProject/robotic_dogbot/challenge2026_dataset/Part_Sorting/part_sorting_short_1000_episode/videos/observation.images.head_left/chunk-000/file-003.mp4,task_A_dataset_frame/outputs/frames_raw/short_head_left_file003_episode000982_frame013030_t434333.jpg,640,480,30,3,10
short_head_left_file003_episode000982_frame013040_t434667,short,head_left,short_head_left_file003,file-003.mp4,3,982,13040,176,434.666667,/home/grunt/teamProject/robotic_dogbot/challenge2026_dataset/Part_Sorting/part_sorting_short_1000_episode/videos/observation.images.head_left/chunk-000/file-003.mp4,task_A_dataset_frame/outputs/frames_raw/short_head_left_file003_episode000982_frame013040_t434667.jpg,640,480,30,3,10
short_head_left_file003_episode000982_frame013050_t435000,short,head_left,short_head_left_file003,file-003.mp4,3,982,13050,186,435.000000,/home/grunt/teamProject/robotic_dogbot/challenge2026_dataset/Part_Sorting/part_sorting_short_1000_episode/videos/observation.images.head_left/chunk-000/file-003.mp4,task_A_dataset_frame/outputs/frames_raw/short_head_left_file003_episode000982_frame013050_t435000.jpg,640,480,30,3,10
short_head_left_file003_episode000983_frame013060_t435333,short,head_left,short_head_left_file003,file-003.mp4,3,983,13060,4,435.333333,/home/grunt/teamProject/robotic_dogbot/challenge2026_dataset/Part_Sorting/part_sorting_short_1000_episode/videos/observation.images.head_left/chunk-000/file-003.mp4,task_A_dataset_frame/outputs/frames_raw/short_head_left_file003_episode000983_frame013060_t435333.jpg,640,480,30,3,10
short_head_left_file003_episode000983_frame013070_t435667,short,head_left,short_head_left_file003,file-003.mp4,3,983,13070,14,435.666667,/home/grunt/teamProject/robotic_dogbot/challenge2026_dataset/Part_Sorting/part_sorting_short_1000_episode/videos/observation.images.head_left/chunk-000/file-003.mp4,task_A_dataset_frame/outputs/frames_raw/short_head_left_file003_episode000983_frame013070_t435667.jpg,640,480,30,3,10
short_head_left_file003_episode000983_frame013080_t436000,short,head_left,short_head_left_file003,file-003.mp4,3,983,13080,24,436.000000,/home/grunt/teamProject/robotic_dogbot/challenge2026_dataset/Part_Sorting/part_sorting_short_1000_episode/videos/observation.images.head_left/chunk-000/file-003.mp4,task_A_dataset_frame/outputs/frames_raw/short_head_left_file003_episode000983_frame013080_t436000.jpg,640,480,30,3,10
short_head_left_file003_episode000983_frame013090_t436333,short,head_left,short_head_left_file003,file-003.mp4,3,983,13090,34,436.333333,/home/grunt/teamProject/robotic_dogbot/challenge2026_dataset/Part_Sorting/part_sorting_short_1000_episode/videos/observation.images.head_left/chunk-000/file-003.mp4,task_A_dataset_frame/outputs/frames_raw/short_head_left_file003_episode000983_frame013090_t436333.jpg,640,480,30,3,10
short_head_left_file003_episode000983_frame013100_t436667,short,head_left,short_head_left_file003,file-003.mp4,3,983,13100,44,436.666667,/home/grunt/teamProject/robotic_dogbot/challenge2026_dataset/Part_Sorting/part_sorting_short_1000_episode/videos/observation.images.head_left/chunk-000/file-003.mp4,task_A_dataset_frame/outputs/frames_raw/short_head_left_file003_episode000983_frame013100_t436667.jpg,640,480,30,3,10
short_head_left_file003_episode000983_frame013110_t437000,short,head_left,short_head_left_file003,file-003.mp4,3,983,13110,54,437.000000,/home/grunt/teamProject/robotic_dogbot/challenge2026_dataset/Part_Sorting/part_sorting_short_1000_episode/videos/observation.images.head_left/chunk-000/file-003.mp4,task_A_dataset_frame/outputs/frames_raw/short_head_left_file003_episode000983_frame013110_t437000.jpg,640,480,30,3,10
short_head_left_file003_episode000983_frame013120_t437333,short,head_left,short_head_left_file003,file-003.mp4,3,983,13120,64,437.333333,/home/grunt/teamProject/robotic_dogbot/challenge2026_dataset/Part_Sorting/part_sorting_short_1000_episode/videos/observation.images.head_left/chunk-000/file-003.mp4,task_A_dataset_frame/outputs/frames_raw/short_head_left_file003_episode000983_frame013120_t437333.jpg,640,480,30,3,10
short_head_left_file003_episode000983_frame013130_t437667,short,head_left,short_head_left_file003,file-003.mp4,3,983,13130,74,437.666667,/home/grunt/teamProject/robotic_dogbot/challenge2026_dataset/Part_Sorting/part_sorting_short_1000_episode/videos/observation.images.head_left/chunk-000/file-003.mp4,task_A_dataset_frame/outputs/frames_raw/short_head_left_file003_episode000983_frame013130_t437667.jpg,640,480,30,3,10
short_head_left_file003_episode000983_frame013140_t438000,short,head_left,short_head_left_file003,file-003.mp4,3,983,13140,84,438.000000,/home/grunt/teamProject/robotic_dogbot/challenge2026_dataset/Part_Sorting/part_sorting_short_1000_episode/videos/observation.images.head_left/chunk-000/file-003.mp4,task_A_dataset_frame/outputs/frames_raw/short_head_left_file003_episode000983_frame013140_t438000.jpg,640,480,30,3,10
short_head_left_file003_episode000983_frame013150_t438333,short,head_left,short_head_left_file003,file-003.mp4,3,983,13150,94,438.333333,/home/grunt/teamProject/robotic_dogbot/challenge2026_dataset/Part_Sorting/part_sorting_short_1000_episode/videos/observation.images.head_left/chunk-000/file-003.mp4,task_A_dataset_frame/outputs/frames_raw/short_head_left_file003_episode000983_frame013150_t438333.jpg,640,480,30,3,10
short_head_left_file003_episode000983_frame013160_t438667,short,head_left,short_head_left_file003,file-003.mp4,3,983,13160,104,438.666667,/home/grunt/teamProject/robotic_dogbot/challenge2026_dataset/Part_Sorting/part_sorting_short_1000_episode/videos/observation.images.head_left/chunk-000/file-003.mp4,task_A_dataset_frame/outputs/frames_raw/short_head_left_file003_episode000983_frame013160_t438667.jpg,640,480,30,3,10
short_head_left_file003_episode000983_frame013170_t439000,short,head_left,short_head_left_file003,file-003.mp4,3,983,13170,114,439.000000,/home/grunt/teamProject/robotic_dogbot/challenge2026_dataset/Part_Sorting/part_sorting_short_1000_episode/videos/observation.images.head_left/chunk-000/file-003.mp4,task_A_dataset_frame/outputs/frames_raw/short_head_left_file003_episode000983_frame013170_t439000.jpg,640,480,30,3,10
short_head_left_file003_episode000983_frame013180_t439333,short,head_left,short_head_left_file003,file-003.mp4,3,983,13180,124,439.333333,/home/grunt/teamProject/robotic_dogbot/challenge2026_dataset/Part_Sorting/part_sorting_short_1000_episode/videos/observation.images.head_left/chunk-000/file-003.mp4,task_A_dataset_frame/outputs/frames_raw/short_head_left_file003_episode000983_frame013180_t439333.jpg,640,480,30,3,10
short_head_left_file003_episode000983_frame013190_t439667,short,head_left,short_head_left_file003,file-003.mp4,3,983,13190,134,439.666667,/home/grunt/teamProject/robotic_dogbot/challenge2026_dataset/Part_Sorting/part_sorting_short_1000_episode/videos/observation.images.head_left/chunk-000/file-003.mp4,task_A_dataset_frame/outputs/frames_raw/short_head_left_file003_episode000983_frame013190_t439667.jpg,640,480,30,3,10
